,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente,DistHistorica
1196,Nasua narica,261280,-88.2705556,21.2963889,,False,5,15.07,Mammalia,Carnivora,Procyonidae,26,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=e94101e76c68abda8450a3abae9ff233,e94101e76c68abda8450a3abae9ff233,No,NoDIsponible,,,,,,
727,Nasua narica,199348,-96.1635127,15.7224208,,False,5,12.25,Mammalia,Carnivora,Procyonidae,,Terrestre,2014,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=e9a0db260154fc162a3df3b84915570c,e9a0db260154fc162a3df3b84915570c,Si,NoDIsponible,No,No,Si,No,BufferCosteroMarinoContinental,
324,Nasua narica,226781,-92.9342994,18.0004433,,False,5,14.52,Mammalia,Carnivora,Procyonidae,11,Terrestre,2015,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=e9c46af6ead1ec8f07c916819a5bcefc,e9c46af6ead1ec8f07c916819a5bcefc,No,NoDIsponible,,,,,,
549,Nasua narica,122958,-105.5710599,22.6336588,,False,5,13.15,Mammalia,Carnivora,Procyonidae,151,Terrestre,2010,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=e9dda7057cf0184630b0261b38c0ad0c,e9dda7057cf0184630b0261b38c0ad0c,No,NoDIsponible,,,,,,
855,Nasua narica,113978,-106.4719388,23.8217822,,False,5,10.24,Mammalia,Carnivora,Procyonidae,602,Terrestre,2007,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=e9edb7709cb054c05650242cf8782919,e9edb7709cb054c05650242cf8782919,No,NoDIsponible,,,,,,
131,Nasua narica,194723,-96.74639,17.58373,,False,5,10.95,Mammalia,Carnivora,Procyonidae,2539,Terrestre,2007,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=ea28ebf60a5d4a32f8b6c730ca5d624f,ea28ebf60a5d4a32f8b6c730ca5d624f,No,NoDIsponible,,,,,,
420,Nasua narica,252275,-89.2960591,18.4180227,,False,5,11.97,Mammalia,Carnivora,Procyonidae,235,Terrestre,2009,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=ea568d953ce7a031f0141763e09ed0e9,ea568d953ce7a031f0141763e09ed0e9,No,NoDIsponible,,,,,,
612,Nasua narica,122959,-105.5686566,22.5916655,,False,5,12.66,Mammalia,Carnivora,Procyonidae,255,Terrestre,2015,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=ea898a04508f592fa86905f2b3049fd4,ea898a04508f592fa86905f2b3049fd4,No,NoDIsponible,,,,,,
305,Nasua narica,155916,-101.48,21.43,,False,4,-11.64,Mammalia,Carnivora,Procyonidae,2323,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=eb020eee9dac8d37079326cb499ee567,eb020eee9dac8d37079326cb499ee567,Si,NoDIsponible,No,No,No,,,
101,Nasua narica,165615,-100.0723,21.48144,,False,4,-7.44,Mammalia,Carnivora,Procyonidae,936,Terrestre,2007,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=eb1b582e810d8ac07dad9243831f9dd5,eb1b582e810d8ac07dad9243831f9dd5,Si,NoDIsponible,No,No,Si,,,
1217,Nasua narica,261287,-88.17,20.9780556,,False,5,14.03,Mammalia,Carnivora,Procyonidae,11,Terrestre,1879,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=eb2cebb509fbe81c0c8201037793ef88,eb2cebb509fbe81c0c8201037793ef88,No,NoDIsponible,,,,,,
152,Nasua narica,194723,-96.75185,17.59641,,False,5,10.95,Mammalia,Carnivora,Procyonidae,2431,Terrestre,2008,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=eb39fc406aad366a770f6f7e9fa98432,eb39fc406aad366a770f6f7e9fa98432,No,NoDIsponible,,,,,,
1147,Nasua narica,190003,-97.3527778,20.0027778,,False,5,12.27,Mammalia,Carnivora,Procyonidae,630,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=ebb30f26e24aa9e6d1ebb6db57fc74ba,ebb30f26e24aa9e6d1ebb6db57fc74ba,No,NoDIsponible,,,,,,
624,Nasua narica,122959,-105.5689999,22.5915863,,False,5,12.66,Mammalia,Carnivora,Procyonidae,251,Terrestre,2015,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=ebb3af84b569264059fbb5eb5e9f815d,ebb3af84b569264059fbb5eb5e9f815d,No,NoDIsponible,,,,,,
1134,Nasua narica,209073,-95.1125,18.4261111,,False,5,18.25,Mammalia,Carnivora,Procyonidae,361,Terrestre,1956,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=ebccb703386180eb1606a1839442d59f,ebccb703386180eb1606a1839442d59f,No,NoDIsponible,,,,,,
279,Nasua narica,136594,-104.013165,19.584934,,False,5,10,Mammalia,Carnivora,Procyonidae,719,Terrestre,2007,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=ebe743e0a42699a0e2ba62a1ff8993aa,ebe743e0a42699a0e2ba62a1ff8993aa,No,NoDIsponible,,,,,,
577,Nasua narica,118453,-106.0465941,23.3566566,,False,5,11.16,Mammalia,Carnivora,Procyonidae,450,Terrestre,2014,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=ec79e04efbda42e8cccdc2999a7791ff,ec79e04efbda42e8cccdc2999a7791ff,No,NoDIsponible,,,,,,
1115,Nasua narica,175003,-99.2342,18.9186,,False,5,6.22,Mammalia,Carnivora,Procyonidae,1510,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=ec8a74511cb8aafcb97852791ca583e6,ec8a74511cb8aafcb97852791ca583e6,No,NoDIsponible,,,,,,
86,Nasua narica,199553,-96.5583333,17.575,,False,5,19.34,Mammalia,Carnivora,Procyonidae,1802,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=eca135836938ea84a1ac75485d001220,eca135836938ea84a1ac75485d001220,No,NoDIsponible,,,,,,
215,Nasua narica,194707,-97.03021,17.86456,,False,4,0.65,Mammalia,Carnivora,Procyonidae,597,Terrestre,2004,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=ecb4273fc7fda03f2fc30b5d253ab152,ecb4273fc7fda03f2fc30b5d253ab152,No,NoDIsponible,,,,,,
1261,Nasua narica,169962,-99.5647222,17.0944444,,False,5,15.93,Mammalia,Carnivora,Procyonidae,289,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=ecbf7f8f0a46857eb730478ff2c418d3,ecbf7f8f0a46857eb730478ff2c418d3,No,NoDIsponible,,,,,,
1084,Nasua narica,166062,-100.1608333,25.2502778,,False,4,-1.36,Mammalia,Carnivora,Procyonidae,1477,Terrestre,1982,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=ecd6fe24849c33aa73189e43c0e069ec,ecd6fe24849c33aa73189e43c0e069ec,No,NoDIsponible,,,,,,
730,Nasua narica,127492,-105.1269913,21.4148283,,False,5,14.59,Mammalia,Carnivora,Procyonidae,210,Terrestre,2014,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=ed11c42a57127eff0ccfca1e38b69062,ed11c42a57127eff0ccfca1e38b69062,No,NoDIsponible,,,,,,
934,Nasua narica,132012,-104.0677349,19.802805,,False,5,7.08,Mammalia,Carnivora,Procyonidae,802,Terrestre,2012,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=ed6414614b5c84fa9efba4b10dcceef1,ed6414614b5c84fa9efba4b10dcceef1,No,NoDIsponible,,,,,,
732,Nasua narica,122960,-105.528488,22.6463333,,False,5,11.62,Mammalia,Carnivora,Procyonidae,459,Terrestre,2015,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=ed79b046ba8c06c921eef92059363e9b,ed79b046ba8c06c921eef92059363e9b,No,NoDIsponible,,,,,,
1334,Nasua narica,226512,-92.8505556,15.5844444,,False,5,16.09,Mammalia,Carnivora,Procyonidae,606,Terrestre,2000,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=ed8cf8c64b0a3ff30b51b5cffe4820bb,ed8cf8c64b0a3ff30b51b5cffe4820bb,No,NoDIsponible,,,,,,
941,Nasua narica,118446,-105.9137283,23.1560355,,False,5,6.77,Mammalia,Carnivora,Procyonidae,103,Terrestre,2016,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=edabee1105cabd1808524eadce83b844,edabee1105cabd1808524eadce83b844,No,NoDIsponible,,,,,,
564,Nasua narica,269628,-86.8336111,21.1611111,,False,5,20.8,Mammalia,Carnivora,Procyonidae,12,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=edb7f24dc29a410ea27e87acecf02bef,edb7f24dc29a410ea27e87acecf02bef,No,NoDIsponible,,,,,,
504,Nasua narica,175366,-99.4277778,22.1258333,,False,5,9.53,Mammalia,Carnivora,Procyonidae,771,Terrestre,2000,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=edf2c67c044f3e97a343db600c7824f3,edf2c67c044f3e97a343db600c7824f3,No,NoDIsponible,,,,,,
769,Nasua narica,209079,-95.0183058,18.5038899,,False,5,19.23,Mammalia,Carnivora,Procyonidae,9,Terrestre,2013,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=ee0497cb12b1dd8c0193efca0f232190,ee0497cb12b1dd8c0193efca0f232190,No,NoDIsponible,,,,,,
1085,Nasua narica,166062,-100.1608333,25.2502778,,False,4,-1.36,Mammalia,Carnivora,Procyonidae,1477,Terrestre,1982,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=ee1f0b27050186c5c9d84ccafced91b4,ee1f0b27050186c5c9d84ccafced91b4,No,NoDIsponible,,,,,,
31,Nasua narica,261161,-88.098188,19.762232,,False,5,14.44,Mammalia,Carnivora,Procyonidae,29,Terrestre,2005,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=ee60b318532c3cb4aabf7e806662f497,ee60b318532c3cb4aabf7e806662f497,No,NoDIsponible,,,,,,
1011,Nasua narica,136537,-103.8800416,18.961458,,False,5,10.01,Mammalia,Carnivora,Procyonidae,56,Terrestre,2017,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=eee01c1ebe2f205cf39d78b1bc957feb,eee01c1ebe2f205cf39d78b1bc957feb,No,NoDIsponible,,,,,,
820,Nasua narica,113947,-106.6639422,23.7479538,,False,4,4.13,Mammalia,Carnivora,Procyonidae,159,Terrestre,2016,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=ef0d6558b9432179f021a0fd9c47546b,ef0d6558b9432179f021a0fd9c47546b,No,NoDIsponible,,,,,,
656,Nasua narica,209076,-95.0525522,18.4391052,,False,5,21,Mammalia,Carnivora,Procyonidae,441,Terrestre,2014,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=ef4929554163259cd440eeae8c2e412f,ef4929554163259cd440eeae8c2e412f,No,NoDIsponible,,,,,,
1049,Nasua narica,166061,-100.1259608,25.2169099,,False,4,-4.4,Mammalia,Carnivora,Procyonidae,1250,Terrestre,2013,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=ef59c994bd32a7311cde62ac4ffd9302,ef59c994bd32a7311cde62ac4ffd9302,No,NoDIsponible,,,,,,
190,Nasua narica,170442,-99.86508,21.43246,,False,4,-7.42,Mammalia,Carnivora,Procyonidae,1450,Terrestre,2008,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=efaaaaad408ca21955af5e2bbf325ede,efaaaaad408ca21955af5e2bbf325ede,Si,NoDIsponible,No,No,Si,,,
339,Nasua narica,190067,-97.3761768,20.5866667,,False,5,13.64,Mammalia,Carnivora,Procyonidae,149,Terrestre,1888,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=efd8c091417765fcac4103cd1672e85f,efd8c091417765fcac4103cd1672e85f,No,NoDIsponible,,,,,,
1103,Nasua narica,194854,-96.8108333,18.8769444,,False,5,16.17,Mammalia,Carnivora,Procyonidae,547,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=efe01f37d0a9855f5b623a41e63cdf80,efe01f37d0a9855f5b623a41e63cdf80,No,NoDIsponible,,,,,,
731,Nasua narica,122960,-105.5030822,22.6488683,,False,5,11.62,Mammalia,Carnivora,Procyonidae,199,Terrestre,2015,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=effe6e5f984c4e0dbf7293addee2ad35,effe6e5f984c4e0dbf7293addee2ad35,No,NoDIsponible,,,,,,
579,Nasua narica,118453,-106.064243,23.3582522,,False,5,11.16,Mammalia,Carnivora,Procyonidae,178,Terrestre,2015,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f01783848fd2e6904d696474b9bbdc7d,f01783848fd2e6904d696474b9bbdc7d,No,NoDIsponible,,,,,,
1029,Nasua narica,122748,-105.2380702,20.6419858,,False,5,15.66,Mammalia,Carnivora,Procyonidae,16,Terrestre,2013,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f03f5d1fd8316f0db3d75c2000f1b7f5,f03f5d1fd8316f0db3d75c2000f1b7f5,Si,NoDIsponible,No,Si,Si,,,
24,Nasua narica,261063,-88.464326,19.352797,,False,5,16.6,Mammalia,Carnivora,Procyonidae,19,Terrestre,2005,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f09b5bff1a5758f16e0f0ab104e1311a,f09b5bff1a5758f16e0f0ab104e1311a,No,NoDIsponible,,,,,,
784,Nasua narica,113935,-106.6565447,23.6580433,,False,5,7.06,Mammalia,Carnivora,Procyonidae,290,Terrestre,2016,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f0bb5f82caacbe933db38eadab5262e2,f0bb5f82caacbe933db38eadab5262e2,No,NoDIsponible,,,,,,
102,Nasua narica,165615,-100.0723,21.48144,,False,4,-7.44,Mammalia,Carnivora,Procyonidae,936,Terrestre,2008,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f0ce0bb5f6d4dd127cf51d73a5af8355,f0ce0bb5f6d4dd127cf51d73a5af8355,Si,NoDIsponible,No,No,Si,,,
766,Nasua narica,269506,-87.3420719,20.3724416,,False,5,15.73,Mammalia,Carnivora,Procyonidae,23,Terrestre,2014,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f0d2ff98c5533cf32b52752d1a35b965,f0d2ff98c5533cf32b52752d1a35b965,No,NoDIsponible,,,,,,
752,Nasua narica,78397,-111.0563277,28.0153166,,True,3,-30.02,Mammalia,Carnivora,Procyonidae,174,Terrestre,2016,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f0e4e65225819f19783f166aa93e4535,f0e4e65225819f19783f166aa93e4535,Si,NoDIsponible,No,No,Si,,,
1330,Nasua narica,226641,-93.0952778,16.7238889,,False,5,11.62,Mammalia,Carnivora,Procyonidae,704,Terrestre,1985,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f0e9623900199b5311b88b723506b66d,f0e9623900199b5311b88b723506b66d,No,NoDIsponible,,,,,,
264,Nasua narica,175028,-99.1015155,19.0006622,,False,4,3.59,Mammalia,Carnivora,Procyonidae,1939,Terrestre,2016,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f10ccda8d35a940fd273c17a03d597fe,f10ccda8d35a940fd273c17a03d597fe,No,NoDIsponible,,,,,,
1316,Nasua narica,239270,-91.0833333,16.7166667,,False,5,15.36,Mammalia,Carnivora,Procyonidae,275,Terrestre,2000,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f145c62d5bc81a3a499ec7b1d75438a5,f145c62d5bc81a3a499ec7b1d75438a5,No,NoDIsponible,,,,,,
1065,Nasua narica,166121,-100.1583333,25.5636111,,False,4,3.18,Mammalia,Carnivora,Procyonidae,510,Terrestre,1982,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f1502047e5aca2686677da33ac3bc1cd,f1502047e5aca2686677da33ac3bc1cd,No,NoDIsponible,,,,,,
958,Nasua narica,136785,-104.0168349,21.1065058,,False,4,3.27,Mammalia,Carnivora,Procyonidae,1227,Terrestre,2015,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f17d700b5f5631f1e9b425c7d50400a4,f17d700b5f5631f1e9b425c7d50400a4,No,NoDIsponible,,,,,,
834,Nasua narica,136603,-103.7789538,19.4544677,,False,5,8.75,Mammalia,Carnivora,Procyonidae,999,Terrestre,2017,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f1d04f3f0e3e674e732e0f4b02a21912,f1d04f3f0e3e674e732e0f4b02a21912,No,NoDIsponible,,,,,,
346,Nasua narica,131914,-104.4250999,19.2788333,,False,5,18.21,Mammalia,Carnivora,Procyonidae,164,Terrestre,1999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f1e167664bfed7d1c15e1696c50f60f0,f1e167664bfed7d1c15e1696c50f60f0,No,NoDIsponible,,,,,,
5,Nasua narica,208997,-95.1416667,17.7416667,,False,5,13.8,Mammalia,Carnivora,Procyonidae,18,Terrestre,1904,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f21676d3df316f568a93c31f1f33088d,f21676d3df316f568a93c31f1f33088d,No,NoDIsponible,,,,,,
640,Nasua narica,166091,-100.354933,25.607733,,False,4,-3.31,Mammalia,Carnivora,Procyonidae,1303,Terrestre,2017,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f2189e48a70c7b079e7be78b769d654d,f2189e48a70c7b079e7be78b769d654d,No,NoDIsponible,,,,,,
1331,Nasua narica,226641,-93.0952778,16.7238889,,False,5,11.62,Mammalia,Carnivora,Procyonidae,704,Terrestre,1985,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f224353103357d869a23bd8962ca1631,f224353103357d869a23bd8962ca1631,No,NoDIsponible,,,,,,
809,Nasua narica,113947,-106.653385,23.7344405,,False,4,4.13,Mammalia,Carnivora,Procyonidae,122,Terrestre,2016,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f28ae3185f545e1e6f2e1c2019472a84,f28ae3185f545e1e6f2e1c2019472a84,No,NoDIsponible,,,,,,
289,Nasua narica,261205,-88.51,20.67,,False,5,12.87,Mammalia,Carnivora,Procyonidae,42,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f32042a1bd3152e6ff73654c19a0dd9d,f32042a1bd3152e6ff73654c19a0dd9d,No,NoDIsponible,,,,,,
1082,Nasua narica,166062,-100.1608333,25.2502778,,False,4,-1.36,Mammalia,Carnivora,Procyonidae,1477,Terrestre,1982,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f36e7a6a07d4e42971cfbe0b44e9ae16,f36e7a6a07d4e42971cfbe0b44e9ae16,No,NoDIsponible,,,,,,
263,Nasua narica,175028,-99.1011999,19.0004738,,False,4,3.59,Mammalia,Carnivora,Procyonidae,1969,Terrestre,2012,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f3e4305b537b0e7a6b98501cd2d38cd3,f3e4305b537b0e7a6b98501cd2d38cd3,No,NoDIsponible,,,,,,
424,Nasua narica,247976,-89.8439158,18.2970027,,False,5,12.55,Mammalia,Carnivora,Procyonidae,214,Terrestre,2016,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f40a6d3f4a31a01de8899e6a05ac97bc,f40a6d3f4a31a01de8899e6a05ac97bc,No,NoDIsponible,,,,,,
1232,Nasua narica,208936,-95.0522222,17.2258333,,False,5,13.95,Mammalia,Carnivora,Procyonidae,61,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f47e8a82d8dc845a82ea316a75fae047,f47e8a82d8dc845a82ea316a75fae047,No,NoDIsponible,,,,,,
70,Nasua narica,239293,-90.9736389,16.898,,False,5,16.88,Mammalia,Carnivora,Procyonidae,180,Terrestre,1997,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f48c2ababab4ad1cc20bed7ddcad0941,f48c2ababab4ad1cc20bed7ddcad0941,No,NoDIsponible,,,,,,
1152,Nasua narica,123045,-105.4675,23.0711111,,False,5,7.01,Mammalia,Carnivora,Procyonidae,880,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f4b1ad46c049c2e2d76711c08688cc83,f4b1ad46c049c2e2d76711c08688cc83,No,NoDIsponible,,,,,,
216,Nasua narica,194707,-97.03021,17.86456,,False,4,0.65,Mammalia,Carnivora,Procyonidae,597,Terrestre,2004,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f4c23282452a40af7066b63bd91ce3e1,f4c23282452a40af7066b63bd91ce3e1,No,NoDIsponible,,,,,,
191,Nasua narica,170442,-99.86508,21.43246,,False,4,-7.42,Mammalia,Carnivora,Procyonidae,1450,Terrestre,2008,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f4cffb92f3f99beb189893ea922358aa,f4cffb92f3f99beb189893ea922358aa,Si,NoDIsponible,No,No,Si,,,
1110,Nasua narica,208951,-95.0249,17.43202,,False,5,15.08,Mammalia,Carnivora,Procyonidae,23,Terrestre,1948,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f4dbdbe99e08a2c508653e479233a2b5,f4dbdbe99e08a2c508653e479233a2b5,No,NoDIsponible,,,,,,
728,Nasua narica,199348,-96.1826427,15.7290988,,False,5,12.25,Mammalia,Carnivora,Procyonidae,158,Terrestre,2015,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f4f913c1a4b5c4273d33595389785c16,f4f913c1a4b5c4273d33595389785c16,No,NoDIsponible,,,,,,
608,Nasua narica,122959,-105.5690858,22.5912694,,False,5,12.66,Mammalia,Carnivora,Procyonidae,256,Terrestre,2015,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f4ff279df0ecea8c2b40bcf1d5c18483,f4ff279df0ecea8c2b40bcf1d5c18483,No,NoDIsponible,,,,,,
366,Nasua narica,256579,-89.001947,18.130549,,False,5,16.91,Mammalia,Carnivora,Procyonidae,188,Terrestre,1990,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f505dd09717d51e29dae7874164251e4,f505dd09717d51e29dae7874164251e4,No,NoDIsponible,,,,,,
1107,Nasua narica,208951,-95.0254088,17.4336467,,False,5,15.08,Mammalia,Carnivora,Procyonidae,22,Terrestre,1947,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f53eddd1afdc6460e95ed1e2119c34c4,f53eddd1afdc6460e95ed1e2119c34c4,No,NoDIsponible,,,,,,
347,Nasua narica,136614,-103.736461,19.4461,,False,5,7.64,Mammalia,Carnivora,Procyonidae,1069,Terrestre,1969,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f5eb122ddb3974f4fb70e3a7333d1c3b,f5eb122ddb3974f4fb70e3a7333d1c3b,No,NoDIsponible,,,,,,
1288,Nasua narica,194553,-96.7208333,16.1777778,,False,5,8.93,Mammalia,Carnivora,Procyonidae,1866,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f61b9cf0dc3032d04a5f867cb1ebd49b,f61b9cf0dc3032d04a5f867cb1ebd49b,No,NoDIsponible,,,,,,
1240,Nasua narica,185520,-97.7922222,24.1991667,,False,4,2.79,Mammalia,Carnivora,Procyonidae,10,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f636f10f587e7714ed7e05cab706ab8a,f636f10f587e7714ed7e05cab706ab8a,No,NoDIsponible,,,,,,
1337,Nasua narica,230679,-92.4725,15.2155556,,False,5,20.08,Mammalia,Carnivora,Procyonidae,1349,Terrestre,2003,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f640d9c862fc98f30a39d08c41130377,f640d9c862fc98f30a39d08c41130377,No,NoDIsponible,,,,,,
573,Nasua narica,118453,-106.0439013,23.3328774,,False,5,11.16,Mammalia,Carnivora,Procyonidae,221,Terrestre,2014,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f66ccde8e144f86a4b6283780dbb8dc9,f66ccde8e144f86a4b6283780dbb8dc9,No,NoDIsponible,,,,,,
1032,Nasua narica,218044,-93.7369444,16.2625,,False,5,19.22,Mammalia,Carnivora,Procyonidae,1291,Terrestre,1999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f684e17a762bffd47c28ac2a31b48a8e,f684e17a762bffd47c28ac2a31b48a8e,No,NoDIsponible,,,,,,
193,Nasua narica,170442,-99.86999,21.43859,,False,4,-7.42,Mammalia,Carnivora,Procyonidae,1084,Terrestre,2008,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f6b44d214cd8c7f1dd7bfa82af6245f4,f6b44d214cd8c7f1dd7bfa82af6245f4,Si,NoDIsponible,No,No,Si,,,
596,Nasua narica,118453,-106.0507247,23.3354388,,False,5,11.16,Mammalia,Carnivora,Procyonidae,204,Terrestre,2014,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f7055120c5681dd2571e99c90e1edd36,f7055120c5681dd2571e99c90e1edd36,No,NoDIsponible,,,,,,
1294,Nasua narica,256794,-88.9236111,20.1261111,,False,5,10.41,Mammalia,Carnivora,Procyonidae,40,Terrestre,1894,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f7182075fce2ebb3c9528265374c7060,f7182075fce2ebb3c9528265374c7060,No,NoDIsponible,,,,,,
386,Nasua narica,127582,-105.0561,22.3558278,,False,5,10.48,Mammalia,Carnivora,Procyonidae,221,Terrestre,2009,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f71eafd2f0d3eb8d50c1af8e092e9b60,f71eafd2f0d3eb8d50c1af8e092e9b60,No,NoDIsponible,,,,,,
1093,Nasua narica,194502,-97.11167,16.12139,,False,5,16.99,Mammalia,Carnivora,Procyonidae,864,Terrestre,1965,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f77359a81bb0a374d60cc6e69891f5b1,f77359a81bb0a374d60cc6e69891f5b1,No,NoDIsponible,,,,,,
587,Nasua narica,118453,-106.0643288,23.358528,,False,5,11.16,Mammalia,Carnivora,Procyonidae,193,Terrestre,2015,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f781748b16ed203d59ca189133d58283,f781748b16ed203d59ca189133d58283,No,NoDIsponible,,,,,,
147,Nasua narica,194723,-96.74444,17.55897,,False,5,10.95,Mammalia,Carnivora,Procyonidae,2413,Terrestre,2007,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f788f227035bd9090486f54e4c26c534,f788f227035bd9090486f54e4c26c534,No,NoDIsponible,,,,,,
229,Nasua narica,131959,-104.268683,19.588601,,False,5,8.03,Mammalia,Carnivora,Procyonidae,1940,Terrestre,2009,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f79726eaaf7048576e223db9418afa93,f79726eaaf7048576e223db9418afa93,No,NoDIsponible,,,,,,
